ID,Username,Time,Language,Text,Hashtags,Geo
2229,3161300546,2022-04-25 00:09:34+00:00,en,"When the Last Tree Is Cut Down, the Last Fish Eaten, and the Last Stream Poisoned, You Will Realize That You Cannot Eat Money..
#savetheplanet https://t.co/3CdhoyFWGn",['savetheplanet'],
2230,1357485211081089026,2022-04-25 00:08:45+00:00,und,"#StupidTrump #StupidMAGA  #StupidGOP #StupidGQP #StupidPutin #Selfish #EarthDay2022 #GlobalWarming #DontLookUp #GoGreen #Vote #oligarch #VoteOutRed #BidenIsMyPresident
#FinishTheFight #NeverTrump
#Tucker  #VoteBlueIn22 #DemVoice1 #DemVoices https://t.co/5cfRH0faUR","['stupidtrump', 'stupidmaga', 'stupidgop', 'stupidgqp', 'stupidputin', 'selfish', 'earthday2022', 'globalwarming', 'dontlookup', 'gogreen', 'vote', 'oligarch', 'voteoutred', 'bidenismypresident', 'finishthefight', 'nevertrump', 'tucker', 'votebluein22', 'demvoice1', 'demvoices']",
2231,44687177,2022-04-25 00:08:06+00:00,en,RT @actuallyreal33: ☀️🐍 The #climatecrisis is making snakes BIGGER. #ClimateActionNow #ClimateAction #ClimateEmergency #GlobalWarming,"['climatecrisis', 'climateactionnow', 'climateaction', 'climateemergency', 'globalwarming']",
2232,1104272751223889920,2022-04-25 00:06:18+00:00,en,"🌐What are you doing to save endangered animals from extinction? Save the animals, save the future, save the earth. There Is No Planet B?🗺
🌎🐢🌍🐻‍❄️🌏
#ClimateActionNow 
#ClimateCrisis 
#ClimateEmergency 
#SaveTheAnimals
#SaveThePlanet
#ThereIsNoPlanetB https://t.co/DuK2KSb5im","['climateactionnow', 'climatecrisis', 'climateemergency', 'savetheanimals', 'savetheplanet', 'thereisnoplanetb']",
2233,19160517,2022-04-25 00:05:35+00:00,en,"“‘#Globalwarming is coming at us so fast we don’t have a choice but to adopt #offshorewind…this isn’t even as simple as “damned if you do, damned if you don’t.” Gannets are certainly damned if we don’t.’” ⁦@offshorewindus⁩ #climatecrisis  https://t.co/m4Szuu6GYe","['offshorewind…this', 'climatecrisis']",
2234,53779799,2022-04-25 00:05:29+00:00,en,"Just listed.  #shoppingdaily #clothing4sale #smallbusinesssunday #savetheplanet #earthdayweekend
#preloved
https://t.co/59In1XycZN","['shoppingdaily', 'clothing4sale', 'smallbusinesssunday', 'savetheplanet', 'earthdayweekend', 'preloved']",{'place_id': '3df4f427b5a60fea'}
2235,3033184230,2022-04-25 00:05:12+00:00,en,"RT @adem_onar: Where the World’s Plastic Waste Will End Up, by 2050 

#plasticwaste #plasticpollution #plasticfree #plastic #zerowaste #env…","['plasticwaste', 'plasticpollution', 'plasticfree', 'plastic', 'zerowaste', 'env…']",
2236,1486381609758699521,2022-04-25 00:04:49+00:00,en,All life on Earth is connected. Everything. Treat all life with respect and love. It will make miracles happen. #bethechange    #NFTCommunity #SaveTheOceans #savetheplanet #NFT #PolygonNFT #surfing #CleanWater #surf #NFTProject #ChildrensBooks https://t.co/dorT6GdNun,"['bethechange', 'nftcommunity', 'savetheoceans', 'savetheplanet', 'nft', 'polygonnft', 'surfing', 'cleanwater', 'surf', 'nftproject', 'childrensbooks']",
2237,2417943763,2022-04-25 00:03:06+00:00,en,☀️🐍 The #climatecrisis is making snakes BIGGER. #ClimateActionNow #ClimateAction #ClimateEmergency #GlobalWarming https://t.co/PHKDyq1jR0,"['climatecrisis', 'climateactionnow', 'climateaction', 'climateemergency', 'globalwarming']",
2238,1357704237623500802,2022-04-25 00:01:10+00:00,en,"RT @husainAemran: Time is running out to counteract global climate change, We must Protect, Restore &amp; Conserve! Dear Humans #RestoreOurEart…",['restoreoureart…'],
2239,1515326418850299910,2022-04-25 00:00:54+00:00,und,RT @vivoroto: @mayemusk @greenpeace_esp @NatGeoEspana #BetterWorld #savetheplanet,"['betterworld', 'savetheplanet']",
2240,1386571328912830467,2022-04-25 00:00:16+00:00,en,".
Useful Apps To Download To Help You Lead A More Sustainable Life

https://t.co/0rnvhjFSTP

#ClimateChange #globalwarming #climate #climateaction #climatecrisis #climateemergency","['climatechange', 'globalwarming', 'climate', 'climateaction', 'climatecrisis', 'climateemergency']",
2241,126075164,2022-04-25 00:00:05+00:00,und,RT @luluonti: #ClimateAction   #savetheplanet https://t.co/caM5lvko9r,"['climateaction', 'savetheplanet']",
2242,1475643351240163341,2022-04-24 23:58:58+00:00,und,RT @luluonti: #ClimateAction   #savetheplanet,"['climateaction', 'savetheplanet']",
2243,1414047918,2022-04-24 23:58:39+00:00,und,#ClimateAction   #savetheplanet https://t.co/caM5lvko9r,"['climateaction', 'savetheplanet']",
2244,887753883887575040,2022-04-24 23:56:15+00:00,und,#GlobalWarming https://t.co/fvhsk2ezBM,['globalwarming'],
2245,1349669078,2022-04-24 23:56:15+00:00,en,"""Handful"" is relative. Most corporations are guilty, and it isn't just billionaires. People nowhere near such great wealth are also guilty. It will take concerted effort by the planet's governments to solve our climate problems and #savetheplanet! https://t.co/oysScwfrBe",['savetheplanet!'],
2246,1390097022,2022-04-24 23:55:47+00:00,en,"RT @RealAlexCorral: Thanks @Walmart! Pre pandemic, never considered #Walmart but @Amazon loss is your gain! #savings #discounts #pandemic #…","['walmart', 'savings', 'discounts', 'pandemic', '…']",
2247,1460700446213902338,2022-04-24 23:55:13+00:00,en,"There's always going to be changes in your life but its not the changes that matter, it's how you react to them that make you who you are.#Remove #Climate Change #ScientistRebellion #GlobalWarming https://t.co/PQz2msTzGk","['climate', 'scientistrebellion', 'globalwarming']",
2248,2218699423,2022-04-24 23:54:14+00:00,en,"I just did my daily click and helped for free at The https://t.co/6I3Ml42Rze Rainforest Site! It's fast. It's easy. It's FREE. Give it a click to help! #PlanetOnFire #TheEarthIsMelting #SaveThePlanet #ThereIsNoEarth2 #ThereIsNoPlanetB 🔥🌎🌀🌍🌪️🌏🏭☣️♻️🙏

https://t.co/5PLQfGW5LG","['planetonfire', 'theearthismelting', 'savetheplanet', 'thereisnoearth2', 'thereisnoplanetb']",
2249,1312726427452747777,2022-04-24 23:52:24+00:00,en,"Please always retweet this telling depiction of a PM @ScottMorrisonMP who when Australia was in need he was in Hawaii. For the bushfires, pandemic, aged-care deaths, floods, no climate change policy, no Federal ICAC, corruption etc. #auspol #ausvotes #GlobalWarming #ScottyMustGo https://t.co/wVyUgBRMTT","['auspol', 'ausvotes', 'globalwarming', 'scottymustgo']",
2250,56029738,2022-04-24 23:49:10+00:00,und,#allbabiesmatter #Animalrights  #animalagricultureiskillingtheplanet #Feminism   #animalholocaust  #kindnessmatters #compassion #climatejustice #savetheplanet  #MercyForAnimals #Feminism  #religions #thegardenofeden #religions #thoushaltnotkill #ALLFEMALES #feminist #Feminismo https://t.co/rL80Wq7oXQ,"['allbabiesmatter', 'animalrights', 'animalagricultureiskillingtheplanet', 'feminism', 'animalholocaust', 'kindnessmatters', 'compassion', 'climatejustice', 'savetheplanet', 'mercyforanimals', 'feminism', 'religions', 'thegardenofeden', 'religions', 'thoushaltnotkill', 'allfemales', 'feminist', 'feminismo']",
2251,56029738,2022-04-24 23:48:30+00:00,en,💔💔RTRTRTRT#EndAnimalTesting #Animalrights #animallivesmatter #crueltyfree #ALLFEMALES #animalholocaust  #compassion #climatejustice #savetheplanet  #feminist #Feministas #cosmetics #Feminismo #makeupandhairhttps://hslf.org/action-center/help-dogs-scheduled-be-killed-laboratory,"['animalrights', 'animallivesmatter', 'crueltyfree', 'allfemales', 'animalholocaust', 'compassion', 'climatejustice', 'savetheplanet', 'feminist', 'feministas', 'cosmetics', 'feminismo', 'makeupandhairhttps://hslf.org/action-center/help-dogs-scheduled-be-killed-laboratory']",
2252,1470620269962223617,2022-04-24 23:48:25+00:00,en,please spread the word. #savegreg #xxohyeahmrkrabsxx #globalwarming @greg444455 https://t.co/SXGQHtHLp7,"['savegreg', 'xxohyeahmrkrabsxx', 'globalwarming']",
2253,20752673,2022-04-24 23:44:24+00:00,en,"RT @Pacsafe: Using sustainable and recycled materials is always at the forefront of our decision making when developing new products. 

#pr…",['pr…'],
2254,1248418888976654336,2022-04-24 23:42:53+00:00,en,@nowthisnews Biden fills the air with carbon as he makes a cross country trip on earth day to talk about climate change. 🤦🏻‍♂️ #GlobalWarming #BidenWorstPresidentEver,"['globalwarming', 'bidenworstpresidentever']",
2255,1075781485389602816,2022-04-24 23:42:38+00:00,en,"@KBAndersen @bgspence Similar for high-consumption society and neoliberalism, a sentiment articulated by @CJ4Africa: 'this isn't real'

#climate #ScientistRebellion #GlobalWarming","['climate', 'scientistrebellion', 'globalwarming']",
2256,1954926204,2022-04-24 23:42:12+00:00,en,Climate change is BS!!!!!! #globalwarmingisbs #thereisnoglobalwarming #GlobalWarming #twitter #bringonthecensors,"['globalwarmingisbs', 'thereisnoglobalwarming', 'globalwarming', 'twitter', 'bringonthecensors']",
2257,141009810,2022-04-24 23:40:45+00:00,en,"RT @husainAemran: Time is running out to counteract global climate change, We must Protect, Restore &amp; Conserve! Dear Humans #RestoreOurEart…",['restoreoureart…'],
2258,141009810,2022-04-24 23:40:25+00:00,en,RT @JihadBakkali: Save the soil or face the consequences for generations to come 😬😵 together anything is possible #SaveSoil #saveEarth #Glo…,"['savesoil', 'saveearth', 'glo…']",
2259,141009810,2022-04-24 23:40:05+00:00,en,"RT @TeedeejTim: Trudeau would like to eliminate all old stock European carbon … 

#carbon #GlobalWarming #Trudeau https://t.co/eAezkE7GnP","['carbon', 'globalwarming', 'trudeau']",
2260,141009810,2022-04-24 23:39:45+00:00,en,"RT @ZRamaniah: An absolutely fascinating look at solar #GeoEngineering and what it could mean for climate change. 
By the sounds of it, we'…",['geoengineering'],
2261,1241966699730972673,2022-04-24 23:39:41+00:00,en,"RT @gracechurch64: Fires hit Southwest, New Mexico's season 'dangerously early'   #ClimateCrisis #GlobalWarming 
https://t.co/GHLqjcymZZ","['climatecrisis', 'globalwarming']",
2262,141009810,2022-04-24 23:38:44+00:00,en,"RT @TheRawIndian1: #dairy is scary.

Watch cowspiracy .

Animal farming has done more harm than good.

Go #vegan for health , future , #sus…","['dairy', 'vegan', 'sus…']",
2263,1240648903,2022-04-24 23:37:18+00:00,en,"Alternative energy 

#ClimateActionNow #GlobalWarming https://t.co/LOAvFAg4L0","['climateactionnow', 'globalwarming']",
2264,1084602051504435201,2022-04-24 23:37:10+00:00,en,"RT @TeedeejTim: Trudeau would like to eliminate all old stock European carbon … 

#carbon #GlobalWarming #Trudeau https://t.co/eAezkE7GnP","['carbon', 'globalwarming', 'trudeau']",
2265,33034039,2022-04-24 23:35:43+00:00,en,"RT @SquireThe_Fox: This beautiful earth. 
#ClimateCrisis #savetheplanet https://t.co/FPeGzZviwS","['climatecrisis', 'savetheplanet']",
2266,527022755,2022-04-24 23:34:57+00:00,en,"""MOTHER GAIA""  from album  COMING HOME  by  East Meets West https://t.co/uRYMC0SXdD 
ALL WILL EVENTUALLY FADE
LIVING CREATURES WILL GO AWAY
OCEANS TURN TO DESERTS
DESPITE MAN’S LAST EFFORTS
#ProgRock #ProgressiveRock #GlobalWarming","['progrock', 'progressiverock', 'globalwarming']",
2267,1041650191105835008,2022-04-24 23:34:34+00:00,en,"An absolutely fascinating look at solar #GeoEngineering and what it could mean for climate change. 
By the sounds of it, we'd need global cooperation and we've seen from the pandemic how likely that is to happen.
https://t.co/FNnx8mQLl3
#ClimateCrisis #GlobalWarming","['geoengineering', 'climatecrisis', 'globalwarming']",
2268,3013078435,2022-04-24 23:34:28+00:00,en,"Trudeau would like to eliminate all old stock European carbon … 

#carbon #GlobalWarming #Trudeau https://t.co/eAezkE7GnP","['carbon', 'globalwarming', 'trudeau']",
2269,1162405284775628803,2022-04-24 23:33:27+00:00,es,"Propongo que mundialmente se deje de consumir productos de la marca Coca cola desde el 1 al 7 de Mayo. Si entre un grupo de personas ayudan, pueden dar el ejemplo a su entorno y los demás tomarían conciencia de esto
#CrisisClimatica #MedioAmbiente #SaveThePlanet","['crisisclimatica', 'medioambiente', 'savetheplanet']",
2270,3295594702,2022-04-24 23:33:18+00:00,en,"RT @allentien: #OneWorld #OnePlanet Planting 1 trillion #trees over next ten years is a key part of action to slow, stop, and reverse #Glob…","['oneworld', 'oneplanet', 'trees', 'glob…']",
2271,931539208736358400,2022-04-24 23:33:03+00:00,en,"RT @SquireThe_Fox: This beautiful earth. 
#ClimateCrisis #savetheplanet https://t.co/FPeGzZviwS","['climatecrisis', 'savetheplanet']",
2272,1491610143489814528,2022-04-24 23:32:41+00:00,en,RT @ForWhalesBSC: Let's do our part and #SaveWhales #SavethePlanet #cryptocurrency #BinanceSmartChain #Bitcoin #BitMart #CoinGecko #cmc htt…,"['savewhales', 'savetheplanet', 'cryptocurrency', 'binancesmartchain', 'bitcoin', 'bitmart', 'coingecko', 'cmc']",
2273,3295594702,2022-04-24 23:32:30+00:00,en,RT @allentien: A trillion trees by ten years an effective goal to act on #GlobalWarming. As trees grow larger to absorb 50 lbs #GreenHouse…,"['globalwarming.', 'greenhouse…']",
2274,1159608022903115778,2022-04-24 23:32:00+00:00,en,"RT @SquireThe_Fox: This beautiful earth. 
#ClimateCrisis #savetheplanet https://t.co/FPeGzZviwS","['climatecrisis', 'savetheplanet']",
2275,790829367395954689,2022-04-24 23:30:05+00:00,en,"RT @TheRawIndian1: #dairy is scary.

Watch cowspiracy .

Animal farming has done more harm than good.

Go #vegan for health , future , #sus…","['dairy', 'vegan', 'sus…']",
2276,1974472332,2022-04-24 23:29:16+00:00,en,"RT @husainAemran: Time is running out to counteract global climate change, We must Protect, Restore &amp; Conserve! Dear Humans #RestoreOurEart…",['restoreoureart…'],
2277,2844601314,2022-04-24 23:26:42+00:00,en,"I finished this today and I’m sad it’s over, enraged, worried and thinking about how this fiction isn’t really just fiction when you look around the world right now…#savetheplanet #bookposse @phcartaya @HarperChildrens it was so good. Thank you for this ARC! https://t.co/TVMxcaqz7J",['bookposse'],
2278,1418513673488904199,2022-04-24 23:25:41+00:00,en,Save the soil or face the consequences for generations to come 😬😵 together anything is possible #SaveSoil #saveEarth #GlobalWarming #ClimateCrisis https://t.co/U0OWoSZVOD,"['savesoil', 'saveearth', 'globalwarming', 'climatecrisis']",
2279,343956175,2022-04-24 23:24:50+00:00,en,"RT @Rosmetics: Irrawaddy dolphins of the southern Asia Ocean have a unique domed forehead and flat face, giving them a permanent smile. #Ov…",['ov…'],
2280,833499089287446529,2022-04-24 23:24:18+00:00,en,RT @sdmccoy4: @1andrewbear It'd help if we started in calling it #Pollution.  The word pollution clearly indicates our responsibility.  #Cl…,"['pollution.', 'cl…']",
2281,3185337024,2022-04-24 23:23:57+00:00,en,"Time is running out to counteract global climate change, We must Protect, Restore &amp; Conserve! Dear Humans #RestoreOurEarth

#ClimateCrisis #SaveSoil #climate #conservation #ClimateEmergency #PeopleNotProfit #GlobalWarming https://t.co/JgDq8qmdP8","['restoreourearth', 'climatecrisis', 'savesoil', 'climate', 'conservation', 'climateemergency', 'peoplenotprofit', 'globalwarming']",
2282,1110301621752381444,2022-04-24 23:23:51+00:00,en,"#dairy is scary.

Watch cowspiracy .

Animal farming has done more harm than good.

Go #vegan for health , future , #sustainability , #Spirituality every reason counts.

#Texas
#FactsAboutChristianity
#GlobalWarming 
#ClimateActionNow https://t.co/WtoKxOzhCu","['dairy', 'vegan', 'sustainability', 'spirituality', 'texas', 'factsaboutchristianity', 'globalwarming', 'climateactionnow']",
2283,1293510025680478208,2022-04-24 23:23:45+00:00,en,"RT @punkoreosmom: https://t.co/hV7JFpEPfO Please help with life sustaining meds for cancer, copd, spinalinjury. Thank you. #LetTheEarthBrea…",['lettheearthbrea…'],
2284,1334267245,2022-04-24 23:23:34+00:00,en,"https://t.co/hV7JFpEPfO Please help with life sustaining meds for cancer, copd, spinalinjury. Thank you. #LetTheEarthBreath #earthpix #EarthDay #woodland #deer #backyard #naturalbush #Naturephography #wildlifephotography #wildlife #saveEarth #GlobalWarming https://t.co/s03NTw6Ff3","['lettheearthbreath', 'earthpix', 'earthday', 'woodland', 'deer', 'backyard', 'naturalbush', 'naturephography', 'wildlifephotography', 'wildlife', 'saveearth', 'globalwarming']",{'place_id': '2532aa9a835f3a40'}
2285,943589089244319744,2022-04-24 23:20:34+00:00,en,"RT @RealAlexCorral: Thanks @Walmart! Pre pandemic, never considered #Walmart but @Amazon loss is your gain! #savings #discounts #pandemic #…","['walmart', 'savings', 'discounts', 'pandemic', '…']",
2286,1463676577896620035,2022-04-24 23:20:23+00:00,en,RT @WolfenasV: Hunting for you is what we do! Your happiness is so that matters. #auction #treasurehunting #itsallaboutyou #vintage #mcm #v…,"['auction', 'treasurehunting', 'itsallaboutyou', 'vintage', 'mcm', 'v…']",
2287,1426282179655503874,2022-04-24 23:20:23+00:00,en,RT @ForWhalesBSC: Let's do our part and #SaveWhales #SavethePlanet #cryptocurrency #BinanceSmartChain #Bitcoin #BitMart #CoinGecko #cmc htt…,"['savewhales', 'savetheplanet', 'cryptocurrency', 'binancesmartchain', 'bitcoin', 'bitmart', 'coingecko', 'cmc']",
2288,344112339,2022-04-24 23:19:37+00:00,en,RT @sdmccoy4: @1andrewbear It'd help if we started in calling it #Pollution.  The word pollution clearly indicates our responsibility.  #Cl…,"['pollution.', 'cl…']",
2289,837153128,2022-04-24 23:19:18+00:00,en,The artic ocean pictured 105 year at the same place vs today . #GlobalWarming https://t.co/TVNS6C2jJi,['globalwarming'],
2290,1426128908529852419,2022-04-24 23:18:57+00:00,en,"RT @TBoneBarrie: ""The Road to Nowhere"" | Algonquin Park, ON

#MilkyWay #NightDrive #night #Nightsky #STARS #landscapephotography #photograp…","['milkyway', 'nightdrive', 'night', 'nightsky', 'stars', 'landscapephotography', 'photograp…']",
2291,1386276888407158784,2022-04-24 23:18:55+00:00,en,RT @ForWhalesBSC: Let's do our part and #SaveWhales #SavethePlanet #cryptocurrency #BinanceSmartChain #Bitcoin #BitMart #CoinGecko #cmc htt…,"['savewhales', 'savetheplanet', 'cryptocurrency', 'binancesmartchain', 'bitcoin', 'bitmart', 'coingecko', 'cmc']",
2292,1471610065836728323,2022-04-24 23:17:09+00:00,en,"RT @allentien: #OneWorld #OnePlanet Planting 1 trillion #trees over next ten years is a key part of action to slow, stop, and reverse #Glob…","['oneworld', 'oneplanet', 'trees', 'glob…']",
2293,78001994,2022-04-24 23:16:40+00:00,en,RT @allentien: A trillion trees by ten years an effective goal to act on #GlobalWarming. As trees grow larger to absorb 50 lbs #GreenHouse…,"['globalwarming.', 'greenhouse…']",
2294,1487635480359276547,2022-04-24 23:16:37+00:00,en,RT @IPCC_CH: Limiting #globalwarming to 🌡️ 1.5°C or 2°C would require transitioning from fossil fuels without carbon capture storage (CCS)…,['globalwarming'],
2295,78001994,2022-04-24 23:16:34+00:00,en,"RT @allentien: #OneWorld #OnePlanet Planting 1 trillion #trees over next ten years is a key part of action to slow, stop, and reverse #Glob…","['oneworld', 'oneplanet', 'trees', 'glob…']",
2296,1469068296192364544,2022-04-24 23:16:16+00:00,en,Let's do our part and #SaveWhales #SavethePlanet #cryptocurrency #BinanceSmartChain #Bitcoin #BitMart #CoinGecko #cmc https://t.co/flD1iFC6VK,"['savewhales', 'savetheplanet', 'cryptocurrency', 'binancesmartchain', 'bitcoin', 'bitmart', 'coingecko', 'cmc']",
2297,126075164,2022-04-24 23:15:13+00:00,en,RT @bombaybags: In Conversation: Why climate change matters for human health. https://t.co/3VvkqvfBVV #climatechange #environment #sustaina…,"['climatechange', 'environment', 'sustaina…']",
2298,78001994,2022-04-24 23:14:08+00:00,et,"RT @allentien: #GreenhouseGases #GlobalWarming
#MoneyVersusLife #OnePlanet #OneWorld
#Semantics #HumanReasoning #PoliticalGameTheory

https…","['greenhousegases', 'globalwarming', 'moneyversuslife', 'oneplanet', 'oneworld', 'semantics', 'humanreasoning', 'politicalgametheory']",
2299,1921226708,2022-04-24 23:13:37+00:00,en,"RT @SPE_Token_BSC: ❗️Last year we saw many major climate disasters

#ClimateChange is no longer a forecast but a reality

⏳The cost of igno…",['climatechange'],
2300,1088576824915812352,2022-04-24 23:12:59+00:00,en,"RT @Nikhilusername: The earth has lost 28 trillion tons of ice in just 23 years. We are in a #climatecrisis. 

Let's adapt our old habits t…",['climatecrisis.'],
2301,1328342600873435138,2022-04-24 23:12:54+00:00,en,RT @bombaybags: In Conversation: Why climate change matters for human health. https://t.co/3VvkqvfBVV #climatechange #environment #sustaina…,"['climatechange', 'environment', 'sustaina…']",
2302,78001994,2022-04-24 23:12:48+00:00,und,"RT @allentien: #GreatBooks #GlobalWarming #OneWorld #OnePlanet
#TheMinistryOfTheFuture #StanleyRobinson

#SharedFacts #CollectiveBehavior #…","['greatbooks', 'globalwarming', 'oneworld', 'oneplanet', 'theministryofthefuture', 'stanleyrobinson', 'sharedfacts', 'collectivebehavior', '…']",
2303,1328342600873435138,2022-04-24 23:12:47+00:00,en,"RT @Ankuv_: International Earth Day: Invest In Our Planet

#earthday #earth #nature #earthdayeveryday #climatechange #happyearthday #photog…","['earthday', 'earth', 'nature', 'earthdayeveryday', 'climatechange', 'happyearthday', 'photog…']",
2304,1328342600873435138,2022-04-24 23:12:45+00:00,en,"RT @njnaacp: What to watch! 🍿🎥🎞 #SundayFunDay 

#LinkInBio #ThisIsPower #nj #njsc #naacp #environmentaljustice #earth #blacklivesmatter #fu…","['sundayfunday', 'linkinbio', 'thisispower', 'nj', 'njsc', 'naacp', 'environmentaljustice', 'earth', 'blacklivesmatter', 'fu…']",
2305,1328342600873435138,2022-04-24 23:12:35+00:00,und,RT @luluonti: #Contaminación  #pollution   #toxicfree  #SaveTheWater  #SalvemosElAgua   #savetheplanet https://t.co/daMqYzGKgb,"['contaminación', 'pollution', 'toxicfree', 'savethewater', 'salvemoselagua', 'savetheplanet']",
2306,1308614262697455616,2022-04-24 23:12:28+00:00,es,"RT @cibruc: ¿Ya sabes los daños que causan los residuos orgánicos al medio ambiente?
#nature #climatechange #savetheplanet #green #environm…","['nature', 'climatechange', 'savetheplanet', 'green', 'environm…']",
2307,1449037117661777921,2022-04-24 23:11:35+00:00,es,"RT @MDraw27: Hago todo lo qué pueda hacer para la causa.

¡Reciclen y recuérdenle a sus amigos y familiares hacer lo mismo!

#savetheplanet…",['savetheplanet…'],
2308,1244905211904143360,2022-04-24 23:11:29+00:00,en,"Very important message about climate change and the Armenian genocide and how these worlds intersect 🇦🇲 #Armenia #1915NeverAgain #neveragain #GlobalWarming #EarthDay 
https://t.co/n6Zcsug0V5","['armenia', '1915neveragain', 'neveragain', 'globalwarming', 'earthday']",
2309,295386584,2022-04-24 23:10:43+00:00,en,"RT @gracechurch64: Fires hit Southwest, New Mexico's season 'dangerously early'   #ClimateCrisis #GlobalWarming 
https://t.co/GHLqjcymZZ","['climatecrisis', 'globalwarming']",
2310,887753883887575040,2022-04-24 23:10:03+00:00,en,Yet some still reject the truth.  #GlobalWarming https://t.co/EXzn3Rdj85,['globalwarming'],
2311,818379037370437632,2022-04-24 23:09:30+00:00,en,"Chaos in the Cosmos. Magic Islands Book 2 by Irene Edwards
#kidslit #childrenstories #story #schools #ks2 #curriculum resources #schools #ecofiction #travel #fantasy #adventure #Mars #Globalwarming  
https://t.co/e0yKkw5tjg https://t.co/LnVyZZBXo3","['kidslit', 'childrenstories', 'story', 'schools', 'ks2', 'curriculum', 'schools', 'ecofiction', 'travel', 'fantasy', 'adventure', 'mars', 'globalwarming']",
2312,78001994,2022-04-24 23:05:40+00:00,und,"RT @allentien: #GlobalWarming #CO2 #RateOfChange 

https://t.co/RnSfqRLzyD

#SharedFacts #BasicPhysics #OnePlanet","['globalwarming', 'co2', 'rateofchange', 'sharedfacts', 'basicphysics', 'oneplanet']",
2313,3137374093,2022-04-24 23:05:15+00:00,en,In Conversation: Why climate change matters for human health. https://t.co/3VvkqvfBVV #climatechange #environment #sustainability #nature #globalwarming #savetheplanet #climate #climatecrisis #ecofriendly #climateaction #zerowaste https://t.co/lVmgr9FIyA,"['climatechange', 'environment', 'sustainability', 'nature', 'globalwarming', 'savetheplanet', 'climate', 'climatecrisis', 'ecofriendly', 'climateaction', 'zerowaste']",
2314,1222605844883206144,2022-04-24 23:04:18+00:00,en,"RT @Ankuv_: International Earth Day: Invest In Our Planet

#earthday #earth #nature #earthdayeveryday #climatechange #happyearthday #photog…","['earthday', 'earth', 'nature', 'earthdayeveryday', 'climatechange', 'happyearthday', 'photog…']",
2315,1475643351240163341,2022-04-24 23:03:46+00:00,und,RT @luluonti: #Contaminación  #pollution   #toxicfree  #SaveTheWater  #SalvemosElAgua   #savetheplanet,"['contaminación', 'pollution', 'toxicfree', 'savethewater', 'salvemoselagua', 'savetheplanet']",
2316,3313985975,2022-04-24 23:00:54+00:00,en,"RT @Nikhilusername: The earth has lost 28 trillion tons of ice in just 23 years. We are in a #climatecrisis. 

Let's adapt our old habits t…",['climatecrisis.'],
2317,1511477210850373636,2022-04-24 23:00:48+00:00,en,"International Earth Day: Invest In Our Planet

#earthday #earth #nature #earthdayeveryday #climatechange #happyearthday #photography #savetheplanet #environment #naturephotography #sustainability #ecofriendly #recycle #naturelovers #earthfocus #earthhour #mothernature #planet https://t.co/KZFaWzBp3Z","['earthday', 'earth', 'nature', 'earthdayeveryday', 'climatechange', 'happyearthday', 'photography', 'savetheplanet', 'environment', 'naturephotography', 'sustainability', 'ecofriendly', 'recycle', 'naturelovers', 'earthfocus', 'earthhour', 'mothernature', 'planet']",
2318,3547052175,2022-04-24 23:00:42+00:00,ca,"RT @FoodForFuture1: Cal separar bé els #residus de #aliments, evitar #malbaratament i afrofitar la resta per fet #compost .. #BlueSocialCir…","['residus', 'aliments,', 'malbaratament', 'compost', 'bluesocialcir…']",
2319,264255425,2022-04-24 23:00:27+00:00,en,"What to watch! 🍿🎥🎞 #SundayFunDay 

#LinkInBio #ThisIsPower #nj #njsc #naacp #environmentaljustice #earth #blacklivesmatter #future #ecofriendly #sustainability #environment #eco #gogreen #bethechange #sustainableliving #savetheplanet #activism #noplanetb #actnow https://t.co/nLWc4WdYt6","['sundayfunday', 'linkinbio', 'thisispower', 'nj', 'njsc', 'naacp', 'environmentaljustice', 'earth', 'blacklivesmatter', 'future', 'ecofriendly', 'sustainability', 'environment', 'eco', 'gogreen', 'bethechange', 'sustainableliving', 'savetheplanet', 'activism', 'noplanetb', 'actnow']",
2320,1486996233356992518,2022-04-24 23:00:22+00:00,en,"In the grand scheme of things, a single blade of grass is more valuable than every diamond on Earth. There are planets where it quite literally rains diamonds, yet not a single other planet that has even a single blade of grass on it. #savetheplanet",['savetheplanet'],
2321,126075164,2022-04-24 23:00:14+00:00,en,"RT @vrsasson: Found painted on a street in #montreal: the earth is also the hearth. May we remember that.

#ClimateAction #ClimateStrike #G…","['montreal:', 'climateaction', 'climatestrike', 'g…']",
2322,187012572,2022-04-24 23:00:02+00:00,en,"RT @vrsasson: Found painted on a street in #montreal: the earth is also the hearth. May we remember that.

#ClimateAction #ClimateStrike #G…","['montreal:', 'climateaction', 'climatestrike', 'g…']",
2323,78001994,2022-04-24 22:59:54+00:00,und,"RT @allentien: #OnePlanet #OneWorld #GlobalWarming 

https://t.co/6kXnhXFJLN

#Mar2021 #SharedFacts","['oneplanet', 'oneworld', 'globalwarming', 'mar2021', 'sharedfacts']",
2324,1414047918,2022-04-24 22:59:36+00:00,und,#Contaminación  #pollution   #toxicfree  #SaveTheWater  #SalvemosElAgua   #savetheplanet https://t.co/daMqYzGKgb,"['contaminación', 'pollution', 'toxicfree', 'savethewater', 'salvemoselagua', 'savetheplanet']",
